,symbol,baseMean,FoldChange,log2FoldChange,lfcSE,stat,pvalue,padj,description
ENSRNOG00000000593,Rev3l,5648.76784255431,1.18026206900532,0.239107235583382,0.115108807768199,2.07722797429095,0.0377805231153957,0.999956980691154,REV3 like, DNA directed polymerase zeta catalytic subunit
ENSRNOG00000000595,Traf3ip2,156.386522413071,1.5090870606343,0.59367603868252,0.29377746863647,2.02083584366763,0.0432967610119553,0.999956980691154,Traf3 interacting protein 2
ENSRNOG00000000891,LOC102548389,1313.65712481562,1.3278419994116,0.409083489887737,0.164913856269749,2.48058895195926,0.0131165532229998,0.999956980691154,zinc finger protein 709-like
ENSRNOG00000000937,Slc46a3,133.037846257958,0.784666943522981,-0.349847671314432,0.155737602275129,-2.24639179108706,0.0246789236744616,0.999956980691154,solute carrier family 46, member 3
ENSRNOG00000001157,Umodl1,21.3271901030006,1.98321192350826,0.987838850364687,0.420991453693336,2.34645820407618,0.0189527917493313,0.999956980691154,uromodulin-like 1
ENSRNOG00000001213,Aire,1.6872006960988,15.4770751657517,3.95206095380178,1.51769527962791,2.60398843354819,0.00921458664367041,0.999956980691154,autoimmune regulator
ENSRNOG00000001243,Zcchc8,1065.78275474534,1.27912122228293,0.355152994867834,0.14377007471658,2.4702845537777,0.0135005614073245,0.999956980691154,zinc finger CCHC-type containing 8
ENSRNOG00000001259,Cux2,3595.14163987283,0.77200127407853,-0.373324866428643,0.165170741798773,-2.2602360585355,0.0238066040396096,0.999956980691154,cut-like homeobox 2
ENSRNOG00000001452,Fzd9,232.917320269204,0.656248392873632,-0.607686110320029,0.280850063834848,-2.16373855153323,0.0304844204989872,0.999956980691154,frizzled class receptor 9
ENSRNOG00000001547,Agps,1224.36762543558,1.20700523611947,0.271431934673888,0.129571355570306,2.09484521852214,0.0361847539493049,0.999956980691154,alkylglycerone phosphate synthase
ENSRNOG00000001575,Grik1,2047.97068250191,1.35978981235493,0.443383666101945,0.200956059143121,2.20637122360251,0.0273580181813499,0.999956980691154,glutamate ionotropic receptor kainate type subunit 1
ENSRNOG00000001598,Usp16,1082.9153799254,1.23023338503427,0.298932032224585,0.145206927975014,2.05866232688307,0.0395265975491858,0.999956980691154,ubiquitin specific peptidase 16
ENSRNOG00000001622,Impg2,80.7626905174079,1.65390592956455,0.725877179605786,0.341504596090311,2.12552682428271,0.0335426782397157,0.999956980691154,interphotoreceptor matrix proteoglycan 2
ENSRNOG00000001632,Brwd1,3860.5987511702,1.16567145381959,0.221161220153711,0.103716686520091,2.13235909836813,0.0329773371180602,0.999956980691154,bromodomain and WD repeat domain containing 1
ENSRNOG00000001758,Dynlt2b,518.212076912663,1.20344248295862,0.267167191639345,0.121374239034801,2.20118530722769,0.0277229080171198,0.999956980691154,dynein light chain Tctex-type 2B
ENSRNOG00000001786,Snx4,3528.12876069064,1.17509661820459,0.23277938221497,0.116460787019641,1.99877905835989,0.0456322646015609,0.999956980691154,sorting nexin 4
ENSRNOG00000001928,Il1rap,2105.4761861257,1.17144705031677,0.228291745518317,0.109797161690593,2.07921354252891,0.0375977274675684,0.999956980691154,interleukin 1 receptor accessory protein
ENSRNOG00000001982,Cblb,971.021465736683,1.22319593553182,0.290655517993641,0.13587064439969,2.13920762117401,0.0324188572413783,0.999956980691154,Cbl proto-oncogene B
ENSRNOG00000002036,Paxbp1,2775.56163344017,1.23029040885324,0.298998902523551,0.145579459857023,2.0538536330414,0.0399898601627494,0.999956980691154,PAX3 and PAX7 binding protein 1
ENSRNOG00000002073,Brdt,739.403527724846,1.32393740217262,0.40483491088374,0.175979054420841,2.30047213411892,0.0214214862401925,0.999956980691154,bromodomain testis associated
ENSRNOG00000002092,Hunk,627.595855143843,0.717169873500346,-0.479613209392356,0.155988049589968,-3.07467918634198,0.00210729093341727,0.999956980691154,hormonally upregulated Neu-associated kinase
ENSRNOG00000002097,Rasl11b,1355.80860194698,0.674011400911232,-0.569155100069271,0.211536614563144,-2.69057487397472,0.00713290267885785,0.999956980691154,RAS-like family 11 member B
ENSRNOG00000002153,Cep135,408.079030077063,1.23797886658384,0.307986686656434,0.155999514908256,1.9742797715593,0.0483499397126991,0.999956980691154,centrosomal protein 135
ENSRNOG00000002238,Sema5b,1134.61309459576,1.50781753287808,0.592461852784685,0.286003019416097,2.07152306991113,0.0383099408160607,0.999956980691154,semaphorin 5B
ENSRNOG00000002241,Hspbap1,425.100986093677,1.28944209653281,0.366746989163896,0.173399467040545,2.11504104034035,0.0344264496056824,0.999956980691154,HSPB1 associated protein 1
ENSRNOG00000002487,Mbnl3,1.4048452305915,13.0229137704381,3.70298037072244,1.54584787189476,2.39543647084992,0.0166005907366842,0.999956980691154,muscleblind-like splicing regulator 3
ENSRNOG00000002504,Spata17,128.887833126083,1.79253373114576,0.842000267211049,0.344384831238151,2.44494005204539,0.0144876220736756,0.999956980691154,spermatogenesis associated 17
ENSRNOG00000002609,Ero1b,2172.12598068975,1.31758370605081,0.397894619143929,0.137618606957774,2.89128503724802,0.00383669965922915,0.999956980691154,endoplasmic reticulum oxidoreductase 1 beta
ENSRNOG00000002793,Sstr2,686.838048823984,1.44569288962156,0.531761111295076,0.244054109313615,2.17886563266899,0.0293416514977174,0.999956980691154,somatostatin receptor 2
ENSRNOG00000002873,Cfap144,18.4137939218055,3.45909296253067,1.79039378641387,0.870270732213053,2.05728369361681,0.0396589449578067,0.999956980691154,cilia and flagella associated protein 144
ENSRNOG00000002874,Rbm25,4120.4992932282,1.19990036659137,0.262914617007045,0.129955521370823,2.02311232515337,0.0430615681099095,0.999956980691154,RNA binding motif protein 25
ENSRNOG00000002932,Wdr19,2570.89025852446,1.16144795152819,0.215924503475468,0.109404019861248,1.97364323312173,0.0484223241625335,0.999956980691154,WD repeat domain 19
ENSRNOG00000003066,Wnt9a,405.715734202672,0.699288548897107,-0.516040214159058,0.245660093679442,-2.1006269534051,0.0356737260889576,0.999956980691154,Wnt family member 9A
ENSRNOG00000003109,Btbd17,269.786083466548,0.54622071331023,-0.872444071111252,0.319449403821056,-2.73108686595003,0.00631258307896851,0.999956980691154,BTB domain containing 17
ENSRNOG00000003218,Zfp286a,467.299270149226,1.20028021876688,0.263371258359612,0.113783113678918,2.31467789766076,0.0206305662360718,0.999956980691154,zinc finger protein 286A
ENSRNOG00000003244,Ltc4s,35.5579258981226,0.561898316148702,-0.83161901793025,0.401607241648042,-2.07072714754247,0.0383843017543116,0.999956980691154,leukotriene C4 synthase
ENSRNOG00000003330,Acsf2,1864.04383407843,0.812528055762942,-0.299510466214279,0.141841515076571,-2.11158535674547,0.0347220296293162,0.999956980691154,acyl-CoA synthetase family member 2
ENSRNOG00000003346,Fancb,141.026752785198,1.38383811924995,0.468675187039127,0.227046490831288,2.06422563644636,0.0389963279003534,0.999956980691154,FA complementation group B
ENSRNOG00000003399,Hnrnph1,9018.45422094369,1.17081513523974,0.227513300837254,0.10876034234799,2.09187738770903,0.0364494853460903,0.999956980691154,heterogeneous nuclear ribonucleoprotein H1
ENSRNOG00000003510,Fmo2,28.8594644037546,0.286928461538277,-1.8012370132097,0.633966653655406,-2.84121728299729,0.00449416803853599,0.999956980691154,flavin containing dimethylaniline monoxygenase 2
ENSRNOG00000003515,Ephx1,504.718470454333,0.796393848766925,-0.328446016957682,0.149867466043443,-2.19157650175038,0.0284101002129678,0.999956980691154,epoxide hydrolase 1
ENSRNOG00000003553,Efemp1,520.07768661853,1.38498567502654,0.46987105448743,0.219802449079592,2.13769708415435,0.032541336324267,0.999956980691154,EGF containing fibulin extracellular matrix protein 1
ENSRNOG00000003554,Piga,747.959418962085,1.67893681305228,0.747547935330629,0.342095235526095,2.18520417035626,0.0288738798894398,0.999956980691154,phosphatidylinositol glycan anchor biosynthesis, class A
ENSRNOG00000003576,Ints2,1362.76088816908,1.16188989719146,0.216473362802819,0.0967095304686193,2.23838707264804,0.0251958243151726,0.999956980691154,integrator complex subunit 2
ENSRNOG00000003633,Rcvrn,18.2098548949402,2.01572117238683,1.01129608971316,0.477960569376039,2.11585673486282,0.0343569940771294,0.999956980691154,recoverin
ENSRNOG00000003669,Myocd,76.5108418649252,1.93436292371471,0.951858497566947,0.414317869910935,2.29741115866319,0.0215953258156913,0.999956980691154,myocardin
ENSRNOG00000003845,Wnt3,62.2303941317099,0.720232165447608,-0.473466063402047,0.216964422083357,-2.18222904407868,0.0290926327693063,0.999956980691154,Wnt family member 3
ENSRNOG00000003955,Spata7,1699.67829036223,1.23427122346229,0.303659452630598,0.137877966115647,2.20237838710139,0.0276385912624203,0.999956980691154,spermatogenesis associated 7
ENSRNOG00000003984,Apln,1020.42543523403,0.70376554684554,-0.506833206846585,0.220057066195209,-2.3031898752889,0.0212681622377744,0.999956980691154,apelin
ENSRNOG00000004061,Pnn,3520.71745004665,1.23984330565339,0.310157800901406,0.156105014384517,1.98685354294531,0.0469386291265664,0.999956980691154,pinin, desmosome associated protein
ENSRNOG00000004147,Abca8a,2030.82958077401,1.58759014293205,0.666838510038443,0.322842412461497,2.06552325313816,0.0388735176865158,0.999956980691154,ATP-binding cassette, subfamily A (ABC1), member 8a
ENSRNOG00000004229,Tac3,176.767069320245,0.617440049763406,-0.695629029619616,0.217263774960568,-3.20177180823572,0.00136585149082509,0.999956980691154,tachykinin precursor 3
ENSRNOG00000004232,G2e3,992.352832327765,1.27443666170208,0.349859674561395,0.14206183176221,2.46272816717588,0.0137884410026651,0.999956980691154,G2/M-phase specific E3 ubiquitin protein ligase
ENSRNOG00000004342,Ahr,415.458438167603,1.30643247894457,0.385632562997705,0.16475406430825,2.34065584127987,0.0192499027124136,0.999956980691154,aryl hydrocarbon receptor
ENSRNOG00000004521,Prpf39,3252.32369374689,1.29608594900134,0.374161392671983,0.135146269109006,2.76856619970909,0.00563035460282679,0.999956980691154,pre-mRNA processing factor 39
ENSRNOG00000004578,Cthrc1,21.4480822689099,1.81337584292655,0.858677971155456,0.397790551734249,2.15861831662888,0.0308797905411076,0.999956980691154,collagen triple helix repeat containing 1
ENSRNOG00000004603,Srgap1,998.724685915344,1.23313918017521,0.302335640954579,0.114255167194534,2.64614413840745,0.00814151171831663,0.999956980691154,SLIT-ROBO Rho GTPase activating protein 1
ENSRNOG00000004659,Creld2,337.345002158033,1.32770936280573,0.408939373546089,0.167815775601852,2.43683510730427,0.0148164339377677,0.999956980691154,cysteine-rich with EGF-like domains 2
ENSRNOG00000004749,Slc30a1,972.997827500682,0.838762023262257,-0.253666553066034,0.0918116115503334,-2.76290273945325,0.00572898349992231,0.999956980691154,solute carrier family 30 member 1
ENSRNOG00000004921,Nusap1,32.2306870504678,1.7649861197816,0.819656837886825,0.360868587504522,2.27134437927922,0.0231261386464014,0.999956980691154,nucleolar and spindle associated protein 1
ENSRNOG00000005021,Orc4,1631.25998727189,1.20564475646945,0.269804879395764,0.125385730055259,2.15179892701392,0.0314131944050768,0.999956980691154,origin recognition complex, subunit 4
ENSRNOG00000005034,Arhgef25,2443.87419317031,0.754499919672732,-0.406407347730841,0.195531742443234,-2.07847249072016,0.0376658620647876,0.999956980691154,Rho guanine nucleotide exchange factor 25
ENSRNOG00000005135,Bclaf3,1040.31183254638,1.25974494603812,0.333131668381203,0.147468845549381,2.25899692331728,0.0238835762596174,0.999956980691154,BCLAF1 and THRAP3 family member 3
ENSRNOG00000005177,Cryzl2,149.872438417505,0.711011529966774,-0.492055139696662,0.177658445209205,-2.76966928938973,0.00561132353550703,0.999956980691154,crystallin zeta like 2
ENSRNOG00000005234,Gxylt1,1964.13903440896,1.19045847947454,0.251517303513937,0.121581768911645,2.06870903232801,0.0385733991136831,0.999956980691154,glucoside xylosyltransferase 1
ENSRNOG00000005258,Myef2,6571.50189847375,1.19489290205923,0.256881315618439,0.116760601438565,2.20006845163092,0.0278020388051949,0.999956980691154,myelin expression factor 2
ENSRNOG00000005271,Rapgef5,9462.81797986578,0.882065138906751,-0.181042894764782,0.0860297570261933,-2.10442178407711,0.0353416708261261,0.999956980691154,Rap guanine nucleotide exchange factor 5
ENSRNOG00000005479,Slc1a2,48592.029146709,0.800998963848807,-0.320127718484531,0.162980594882336,-1.96420757155567,0.0495060251177455,0.999956980691154,solute carrier family 1 member 2
ENSRNOG00000005600,Nr4a2,707.858977840644,1.44679353681462,0.53285905824434,0.270442275205511,1.97032456497201,0.0488011848452144,0.999956980691154,nuclear receptor subfamily 4, group A, member 2
ENSRNOG00000005639,Ar,201.1848822831,0.780436420695767,-0.357646988991791,0.17846136744865,-2.00405832424599,0.0450638130550577,0.999956980691154,androgen receptor
ENSRNOG00000005753,LOC108349244,1166.56416721266,1.44865807658293,0.534717119098577,0.184431047511478,2.89927930418169,0.0037402155028245,0.999956980691154,putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13
ENSRNOG00000005776,Bcl11b,2344.27213328495,1.28618414705119,0.363097212664589,0.167371916078012,2.16940345293861,0.0300520670589342,0.999956980691154,BCL11 transcription factor B
ENSRNOG00000005888,Fsip1,49.1004086619925,1.83365106007201,0.874719123229617,0.389745992467718,2.24433128277019,0.0248110942244111,0.999956980691154,fibrous sheath interacting protein 1
ENSRNOG00000005911,Rln3,3.01209469135751,0.2240731503949,-2.1579583068726,1.01628697544039,-2.12337495119179,0.0337224445057281,0.999956980691154,relaxin 3
ENSRNOG00000005927,Cpsf6,6517.63156244291,1.22130867852829,0.28842787903139,0.125325046533613,2.30143843556469,0.0213668614919697,0.999956980691154,cleavage and polyadenylation specific factor 6
ENSRNOG00000005957,Slc4a7,1404.73178874962,1.36031038598324,0.443935872966685,0.202609021801609,2.19109627507791,0.0284448262352316,0.999956980691154,solute carrier family 4 member 7
ENSRNOG00000005998,Smoc1,973.372545023823,0.78333085997364,-0.352306299219473,0.14711729490514,-2.3947306769516,0.016632577409733,0.999956980691154,SPARC related modular calcium binding 1
ENSRNOG00000006001,Luc7l2,8899.74879568156,1.19508553687312,0.257113881140179,0.115641323031646,2.22337374218573,0.0261906087671089,0.999956980691154,LUC7-like 2 pre-mRNA splicing factor
ENSRNOG00000006048,Ezh2,275.04834611259,1.44910073744738,0.535157890522213,0.231082155073684,2.31587718381616,0.0205649754223363,0.999956980691154,enhancer of zeste 2 polycomb repressive complex 2 subunit
ENSRNOG00000006079,Psd4,86.7029713090836,0.645509087406912,-0.631490689107642,0.263038410764503,-2.40075465507968,0.0163613021509114,0.999956980691154,pleckstrin and Sec7 domain containing 4
ENSRNOG00000006114,Cfap69,2769.69765985517,1.38011452228144,0.464787987200747,0.192560765461333,2.41372112375653,0.0157905431362087,0.999956980691154,cilia and flagella associated protein 69
ENSRNOG00000006131,Mettl2,429.182994297779,1.17434792041406,0.231859894558767,0.107074136069604,2.16541457227398,0.030355951080363,0.999956980691154,methyltransferase like 2
